numericID,Progress,Finished,Consent,Age,Gender,Gender_6_TEXT,Male,State,State2,LocalArea,Education,Education_7_TEXT,Employment,Income,Legal_TIME_First_Click,Legal_TIME_Last_Click,Legal_TIME_Page_Submit,Legal_TIME_Click_Count,Legal_Post,Legal_Pubs,Legal_All,NS_Fair,NS_Display,NS_Title,MEDIA,VenueInfo_Contact,VenueInfo_Hourly,ScreenMSG,Counselling_Treat,PC_TIME_First_Click,PC_TIME_Last_Click,PC_TIME_Page_Submit,PC_TIME_Click_Count,PC_Pokies,PC_All,SE_TIME_First_Click,SE_TIME_Last_Click,SE_TIME_Page_Submit,SE_TIME_Click_Count,SE_Pokies,SE_All,MaxBets,Resp_INDV,Resp_SNtwk,Resp_Design,Resp_Venues,Resp_Empl,Resp_Gvmt,Resp_Aust,Cards,Racing,SportsBetting,Dice,SkillGame,Pokies,Bingo,CasinoGames,LotteryScratch,None,Gambl_total,GamblMstDollars,GamblMstCents,PGSI_1,PGSI_2,PGSI_3,PGSI_4,PGSI_5,PGSI_6,PGSI_7,PGSI_8,PGSI_9,PGSI_total,PGSI_class,Gender_quota,Age_quota,Group,Group_N,Control,Brain,Design,Clubs,SpeedInterv,Speed1,Speed2,SpeedFinal,ArticleTime,ArticleTime2,ArticleCheck1,ArticleCheck2,TotalCheck
1476,100,TRUE,Yes,33,Male,NA,TRUE,Victoria,Victoria,Major City,Postgraduate degree,NA,"Yes, full time",$400 - $599,0.784,7.272,10.128,8,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,0.76,7.833,17.101,7,Agree,Agree,0.6,4.953,8.586,8,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,0,1,0,3,0,0,0,0,0,FALSE,4,10,50,Sometimes,Most of the time,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,Most of the time,Sometimes,13,High Risk,Male,25-34,Clubs,4,0,0,0,1,71,114,274,402,55.721,NA,Correct,NA,Correct
1477,100,TRUE,Yes,63,Male,NA,TRUE,New South Wales,New South Wales,Outer Regional,Year 12 or equivalent,NA,"Yes, part time",$600 - $799,0.997,7.979,8.631,12,Slightly Agree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Slightly Disagree,0.942,34.113,34.854,6,Strongly Agree,Agree,1.386,29.403,30.215,5,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,5,FALSE,5,10,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,55-64,Control,1,1,0,0,0,NA,54,284,346,0,0,Control,Control,CTRL
1479,100,TRUE,Yes,76,Male,NA,TRUE,New South Wales,New South Wales,Inner Regional,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work",$600 - $799,5.967,26.368,27.575,8,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,21.194,41.029,41.999,5,Strongly Agree,Strongly Agree,14.354,33.236,34.246,5,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,6,FALSE,6,10,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Brain,2,0,1,0,0,146,232,809,1091,115.039,NA,Correct,NA,Correct
1481,100,TRUE,Yes,60,Male,NA,TRUE,New South Wales,New South Wales,Major City,Year 10 or below,NA,"No, not employed - not looking for work",Prefer not to say,8.952,25.376,28.364,4,Strongly Agree,Disagree,Disagree,Disagree,I Don't Know,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,39.437,45.512,46.863,2,Strongly Agree,Strongly Agree,30.696,32.71,33.76,2,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Disagree,0,20,0,0,0,0,0,0,0,FALSE,20,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,55-64,Control,1,1,0,0,0,NA,90,918,1024,0,0,Control,Control,CTRL
1482,100,TRUE,Yes,22,Female,NA,FALSE,Victoria,Victoria,Outer Regional,"A trade, technical certificate or diploma",NA,Currently stood-down,"$1,250 - $1,499",1.004,22.297,23.004,10,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,30.05,49.557,50.617,9,Slightly Agree,Slightly Disagree,11.01,18.68,47.018,8,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,18-24,Clubs,4,0,0,0,1,306,424,1786,2225,72.437,166.505,Again,Correct,Correct
1483,100,TRUE,Yes,57,Female,NA,FALSE,Victoria,Victoria,Major City,Year 11 or equivalent,NA,"No, not employed - not looking for work",Prefer not to say,5.995,23.866,24.902,9,Strongly Agree,Slightly Agree,Slightly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,18.53,42.799,44.157,7,Agree,Strongly Agree,14.291,32.18,32.871,9,Slightly Agree,Agree,Slightly Disagree,Agree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,0,0,0,0,0,0,0,0,26,FALSE,26,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,55-64,Design,3,0,0,1,0,88,147,596,763,54.599,NA,Correct,NA,Correct
1489,100,TRUE,Yes,27,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, full time","$1,000 - $1,249",1.328,11.658,12.27,17,Strongly Agree,Agree,Slightly Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,2.04,11.16,39.66,15,Strongly Agree,Strongly Agree,6.878,13.539,14.294,12,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Agree,20,20,0,0,0,0,0,0,0,FALSE,40,40,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,25-34,Brain,2,0,1,0,0,100,156,803,971,82.605,NA,Correct,NA,Correct
1491,100,TRUE,Yes,20,Male,NA,TRUE,New South Wales,New South Wales,Outer Regional,Year 12 or equivalent,NA,"No, not employed - looking for work",$600 - $799,8.499,42.42,42.94,18,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,6.734,50.373,51.033,15,Strongly Agree,Strongly Agree,0.882,37.704,39.223,8,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,0,2,0,0,0,0,0,0,0,FALSE,2,10,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,18-24,Control,1,1,0,0,0,NA,98,3815,3985,0,0,Control,Control,CTRL
1496,100,TRUE,Yes,39,Female,NA,FALSE,Victoria,Victoria,Outer Regional,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work",$400 - $599,9.426,26.76,27.647,10,Slightly Agree,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,3.946,15.927,16.905,9,Slightly Agree,Slightly Agree,2.389,8.812,9.6,8,Slightly Disagree,Slightly Disagree,Slightly Agree,Agree,Slightly Disagree,Agree,Agree,Slightly Disagree,Slightly Disagree,Agree,0,0,0,0,0,0,0,0,6,FALSE,6,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,35-44,Brain,2,0,1,0,0,84,145,435,598,50.201,6.485,Clinic,Correct,Correct
1497,100,TRUE,Yes,64,Female,NA,FALSE,New South Wales,New South Wales,Major City,"A trade, technical certificate or diploma",NA,"Yes, part time",Prefer not to say,10.667,21.18,22.554,3,Slightly Agree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Disagree,50.614,56.29,58.316,2,Agree,Agree,56.692,60.747,62.429,2,Slightly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,Slightly Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Slightly Disagree,0,0,0,0,0,0,0,0,15,FALSE,15,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,55-64,Design,3,0,0,1,0,91,170,770,952,51.303,NA,Correct,NA,Correct
1498,100,TRUE,Yes,52,Female,NA,FALSE,New South Wales,New South Wales,Inner Regional,"A trade, technical certificate or diploma",NA,"Yes, full time","$1,000 - $1,249",9.316,18.339,19.362,4,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,4.752,10.944,11.826,2,Slightly Agree,Slightly Agree,12.21,14.01,14.785,2,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0,50,0,0,0,0,0,0,200,FALSE,250,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,45-54,Design,3,0,0,1,0,106,161,376,546,71.419,NA,Correct,NA,Correct
1500,100,TRUE,Yes,21,Male,NA,TRUE,New South Wales,New South Wales,Major City,Year 12 or equivalent,NA,"No, not employed - looking for work",$100 - $199,3.079,14.19,25.155,5,Agree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,54.276,57.262,58.554,4,Slightly Agree,Agree,8.477,9.135,9.731,2,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Slightly Agree,0,0,5,0,0,0,0,0,2,FALSE,7,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,1,Low Risk,Male,18-24,Clubs,4,0,0,0,1,75,108,780,929,47.816,5.569,Clinic,Correct,Correct
1501,100,TRUE,Yes,27,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, full time","$1,250 - $1,499",10.063,16.044,16.704,3,Agree,Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,6.42,6.886,7.317,2,Agree,Agree,49.53,50.019,51.586,2,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,25-34,Clubs,4,0,0,0,1,175,253,302,570,159.114,NA,Correct,NA,Correct
1503,100,TRUE,Yes,31,Female,NA,FALSE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, full time","$3,000 - $3,499",345.695,349.274,350.353,5,Slightly Agree,Agree,Slightly Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,19.811,20.387,21.306,2,Slightly Agree,Agree,47.035,47.746,48.596,2,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,0,5,6,3,0,0,0,0,0,FALSE,14,600,300,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,Sometimes,Most of the time,14,High Risk,Female,25-34,Design,3,0,0,1,0,304,1397,681,2088,156.051,23.863,Depression,EpMeds,Failed
1506,100,TRUE,Yes,71,Female,NA,FALSE,Victoria,Victoria,Inner Regional,Year 10 or below,NA,"No, not employed - not looking for work",$800 - $999,9.387,27.65,29.804,4,Agree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13.758,19.198,21.411,2,Strongly Agree,Strongly Agree,8.906,13.549,16.026,2,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Agree,Agree,Slightly Disagree,Agree,Agree,0,0,0,0,0,0,0,0,2,FALSE,2,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,65+,Control,1,1,0,0,0,NA,166,648,834,0,0,Control,Control,CTRL
1507,100,TRUE,Yes,68,Female,NA,FALSE,Victoria,Victoria,Major City,"A trade, technical certificate or diploma",NA,"No, not employed - not looking for work",$400 - $599,11.853,29.622,31.139,3,Agree,Slightly Disagree,Disagree,I Don't Know,I Don't Know,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,62.054,75.236,78.746,2,Slightly Agree,Agree,14.578,18.825,19.998,2,Agree,Agree,Slightly Agree,Agree,Disagree,Agree,Agree,Slightly Agree,Strongly Agree,Agree,0,0,0,0,0,0,0,0,20,FALSE,20,10,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,65+,Clubs,4,0,0,0,1,245,335,3862,4224,202.345,NA,Correct,NA,Correct
1509,100,TRUE,Yes,69,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"No, not employed - not looking for work",$800 - $999,15.963,23.977,25.275,3,Slightly Agree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Disagree,23.878,30.325,31.876,2,Disagree,Disagree,20.915,24.319,25.43,3,Slightly Agree,Slightly Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,0,0,0,0,0,10,30,0,50,FALSE,90,40,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Clubs,4,0,0,0,1,1373,1505,552,2176,1342.156,NA,Correct,NA,Correct
1519,100,TRUE,Yes,46,Female,NA,FALSE,New South Wales,New South Wales,Outer Regional,Undergraduate university degree,NA,"No, not employed - not looking for work",$600 - $799,22.494,54.592,55.501,11,Agree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Slightly Agree,19.242,66.512,67.387,12,Strongly Agree,Strongly Agree,19.045,29.446,29.9,8,Disagree,Disagree,Agree,Strongly Agree,Strongly Disagree,Agree,Slightly Disagree,Strongly Disagree,Agree,Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,45-54,Control,1,1,0,0,0,NA,155,1079,1252,0,0,Control,Control,CTRL
1521,100,TRUE,Yes,47,Male,NA,TRUE,Victoria,Victoria,Major City,Year 11 or equivalent,NA,"Yes, full time",$800 - $999,1.737,9.333,9.82,14,Strongly Agree,Strongly Agree,Agree,Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0.713,8.769,9.146,10,Strongly Agree,Agree,0.647,4.684,5.06,11,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Slightly Disagree,Agree,Strongly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Design,3,0,0,1,0,94,127,262,416,59.723,7.501,Clinic,Correct,Correct
1524,100,TRUE,Yes,67,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"No, not employed - not looking for work","$2,000 - $2,499",10.942,21.801,23.409,3,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,I Don't Know,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,42.161,49.182,50.165,2,Agree,Agree,33.479,35.41,36.774,2,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,Agree,Strongly Agree,Slightly Agree,Strongly Agree,Slightly Agree,0,0,0,0,0,0,0,0,4,FALSE,4,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,65+,Brain,2,0,1,0,0,191,294,534,931,160.969,NA,Correct,NA,Correct
1529,100,TRUE,Yes,35,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, full time","$2,000 - $2,499",0.809,15.828,16.461,15,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,I Don't Know,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,0.818,57.96,58.543,34,Strongly Agree,Strongly Agree,0.899,14.832,15.311,10,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,0,0,0,0,0,0,0,0,0,TRUE,0,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,35-44,Control,1,1,0,0,0,NA,75,509,596,0,0,Control,Control,CTRL
1533,100,TRUE,Yes,58,Male,NA,TRUE,New South Wales,New South Wales,Major City,Year 10 or below,NA,"Yes, full time",$600 - $799,8.895,25.664,27.658,4,Strongly Agree,Slightly Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,87.811,96.397,98.231,3,Agree,Strongly Agree,227.014,453.018,455.334,7,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Strongly Disagree,Disagree,Strongly Disagree,0,1,0,0,0,0,0,0,52,FALSE,53,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,55-64,Design,3,0,0,1,0,604,749,2638,3787,481.198,NA,Correct,NA,Correct
1535,100,TRUE,Yes,48,Male,NA,TRUE,New South Wales,New South Wales,Major City,"A trade, technical certificate or diploma",NA,"Yes, full time","$2,000 - $2,499",2.75,22.283,24.426,9,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,44.584,59.491,60.759,9,Strongly Agree,Strongly Agree,4.529,26.95,28.11,5,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,FALSE,0,800,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Male,45-54,Brain,2,0,1,0,0,134,253,2453,2723,82.611,NA,Correct,NA,Correct
1538,100,TRUE,Yes,40,Male,NA,TRUE,New South Wales,New South Wales,Major City,Undergraduate university degree,NA,"Yes, full time","$3,500 - $3,999",8.949,12.235,12.735,3,Agree,Strongly Agree,Strongly Agree,Disagree,Slightly Disagree,Strongly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,9.2,11.761,12.316,2,Slightly Agree,Agree,2.873,3.649,4.156,2,Agree,Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,0,0,5,0,0,0,0,0,0,FALSE,5,200,0,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,Sometimes,Most of the time,Most of the time,13,High Risk,Male,35-44,Brain,2,0,1,0,0,738,816,485,1352,138.684,NA,Correct,NA,Correct
1564,100,TRUE,Yes,39,Male,NA,TRUE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, full time","$3,500 - $3,999",161.222,163.422,164.09,4,Agree,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,0.19,3.501,4.281,3,Agree,Strongly Agree,7.483,7.941,9.199,2,Agree,Slightly Agree,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Strongly Agree,2,0,3,1,0,0,0,0,0,FALSE,6,30,40,Most of the time,Sometimes,Almost always,Most of the time,Most of the time,Almost always,Most of the time,Almost always,Most of the time,20,High Risk,Male,35-44,Design,3,0,0,1,0,163,397,327,737,54.703,6.302,Depression,Union,Failed
1566,100,TRUE,Yes,69,Female,NA,FALSE,Victoria,Victoria,Major City,Undergraduate university degree,NA,"Yes, full time","$1,250 - $1,499",5.091,12.792,13.365,5,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Slightly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,5.828,7.352,11.228,2,Strongly Agree,Strongly Agree,2.25,4.33,4.569,3,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,0,0,30,0,0,0,0,0,10,FALSE,40,10000,0,Almost always,Almost always,Almost always,Never,Most of the time,Almost always,Almost always,Almost always,Almost always,23,High Risk,Female,65+,Design,3,0,0,1,0,75,139,311,463,55.86,NA,Correct,NA,Correct
1568,100,TRUE,Yes,74,Male,NA,TRUE,Victoria,Victoria,Inner Regional,Postgraduate degree,NA,"No, not employed - not looking for work",$800 - $999,6.459,42.49,44.036,6,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Disagree,Slightly Agree,Agree,26.329,34.329,35.074,3,Agree,Agree,9.68,17.313,18.139,3,Agree,Agree,Strongly Agree,Slightly Disagree,Slightly Disagree,Agree,Agree,Slightly Agree,Strongly Agree,Slightly Agree,0,100,0,0,0,30,0,0,20,FALSE,150,150,0,Most of the time,Sometimes,Never,Never,Sometimes,Never,Never,Sometimes,Most of the time,7,Moderate Risk,Male,65+,Control,1,1,0,0,0,NA,84,525,637,0,0,Control,Control,CTRL
1571,100,TRUE,Yes,29,Female,NA,FALSE,Victoria,Victoria,Inner Regional,Year 10 or below,Year 8,"No, not employed - not looking for work",Prefer not to say,5.254,42.65,43.574,15,Slightly Agree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Strongly Agree,6.636,78.633,79.579,20,Slightly Agree,Slightly Agree,4.182,51.007,52.1,13,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,0,0,0,0,0,0,0,0,2,FALSE,2,100,0,Never,Sometimes,Sometimes,Sometimes,Never,Never,Never,Never,Never,3,Moderate Risk,Female,25-34,Brain,2,0,1,0,0,367,909,1051,2041,263.774,NA,Correct,NA,Correct
1573,100,TRUE,Yes,34,Female,NA,FALSE,Victoria,Victoria,Major City,"A trade, technical certificate or diploma",NA,"Yes, full time","$1,000 - $1,249",1.285,19.395,20.632,13,Agree,Agree,Slightly Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,0.833,7.707,8.756,10,Slightly Agree,Agree,0.726,5.018,6.533,9,Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,50,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,25-34,Clubs,4,0,0,0,1,82,127,266,400,60.013,NA,Correct,NA,Correct
1575,100,TRUE,Yes,52,I would prefer to self describe:,NA,FALSE,New South Wales,New South Wales,Major City,Year 12 or equivalent,NA,"Yes, full time",Prefer not to say,13.741,24.853,27.3,3,Slightly Agree,Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Strongly Agree,9.737,16.225,19.155,2,Agree,Agree,8.903,13.732,14.686,2,Slightly Agree,Slightly Agree,Slightly Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Slightly Agree,Slightly Agree,0,0,0,0,0,0,0,0,0,TRUE,0,20,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,45-54,Clubs,4,0,0,0,1,84,190,599,813,50.44,NA,Correct,NA,Correct
1576,100,TRUE,Yes,42,Male,NA,TRUE,New South Wales,New South Wales,Inner Regional,"A trade, technical certificate or diploma",NA,"Yes, full time","$3,500 - $3,999",127.288,129.603,130.241,4,Agree,Strongly Agree,Strongly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,11.393,11.944,12.39,2,Agree,Agree,7.549,9.068,9.461,3,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,0,2,3,0,0,0,0,0,0,FALSE,5,300,0,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,Most of the time,Sometimes,Sometimes,12,High Risk,Male,35-44,Clubs,4,0,0,0,1,622,710,327,1049,142.074,3.564,Depression,EpMeds,Failed
1578,100,TRUE,Yes,56,Female,NA,FALSE,Victoria,Victoria,Major City,Year 11 or equivalent,NA,"No, not employed - not looking for work",$800 - $999,6.012,22.635,23.917,5,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,18.903,24.319,27.55,2,Slightly Agree,Agree,12.686,16.67,17.789,2,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,0,0,0,0,0,2,0,0,52,FALSE,54,10,0,Never,Never,Never,Never,Never,Never,Never,Never,Never,0,No Harm,Female,55-64,Brain,2,0,1,0,0,110,214,507,738,89.279,NA,Correct,NA,Correct
1579,100,TRUE,Yes,31,Female,NA,FALSE,New South Wales,New South Wales,Major City,Postgraduate degree,NA,"Yes, full time","$1,000 - $1,249",3.933,21.737,22.143,18,Agree,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Slightly Disagree,1.908,28.507,28.95,15,Agree,Agree,6.473,21.803,22.278,10,Agree,Agree,Agree,Agree,Slightly Disagree,Agree,Agree,Slightly Disagree,Agree,Slightly Disagree,0,0,0,0,0,0,0,0,1,FALSE,1,5,0,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Never,3,Moderate Risk,Female,25-34,Design,3,0,0,1,0,182,491,463,964,158.965,NA,Correct,NA,Correct
